,strategy,benchmark
2021-04-20 00:00:00+00:00,218884.87151778833,171564.07164595422
2021-04-21 00:00:00+00:00,220404.82942238208,173187.44645418468
2021-04-22 00:00:00+00:00,217071.60958191147,171605.6742644511
2021-04-23 00:00:00+00:00,220378.86929834605,173466.29717468994
2021-04-26 00:00:00+00:00,221025.05812016694,173828.4485823134
2021-04-27 00:00:00+00:00,221716.34394004493,173790.99122636093
2021-04-28 00:00:00+00:00,226604.56458642997,173741.01626838284
2021-04-29 00:00:00+00:00,230228.95890546578,174848.25134690353
2021-04-30 00:00:00+00:00,226070.48720515668,173699.41364988594
2021-05-03 00:00:00+00:00,227573.39222989237,174074.0281166068
2021-05-04 00:00:00+00:00,227937.78155872776,173000.10513149414
2021-05-05 00:00:00+00:00,231519.53224133753,173054.23898774871
2021-05-06 00:00:00+00:00,234564.6634797166,174436.13861703407
2021-05-07 00:00:00+00:00,236400.38401067854,175705.69344992613
2021-05-10 00:00:00+00:00,234603.4172680385,173965.80131129382
2021-05-11 00:00:00+00:00,230034.49759488206,172413.1823166918
2021-05-12 00:00:00+00:00,227614.48187854022,168750.2428864772
2021-05-13 00:00:00+00:00,229606.9365422837,170777.3444493639
2021-05-14 00:00:00+00:00,234358.6808280975,173399.71389507005
2021-05-17 00:00:00+00:00,236864.3866304115,172958.46160580107
2021-05-18 00:00:00+00:00,232585.9961252339,171468.3488069348
2021-05-19 00:00:00+00:00,230435.17494247967,171018.79235684493
2021-05-20 00:00:00+00:00,231334.3469403392,172858.57986850519
2021-05-21 00:00:00+00:00,230413.42245110433,172717.0682412483
2021-05-24 00:00:00+00:00,235594.00344649973,174477.7821427271
2021-05-25 00:00:00+00:00,234660.72869767947,174090.69098117683
2021-05-26 00:00:00+00:00,236100.41969829815,174436.13861703407
2021-05-27 00:00:00+00:00,236250.81147012708,174527.74346497314
2021-05-28 00:00:00+00:00,234831.0753949969,174839.9199146185
2021-06-01 00:00:00+00:00,238538.62034841938,174685.93159253214
2021-06-02 00:00:00+00:00,238835.99909154835,174960.60977902886
2021-06-03 00:00:00+00:00,237653.78643549012,174311.2625828831
2021-06-04 00:00:00+00:00,240568.91072107924,175905.52510317817
2021-06-07 00:00:00+00:00,239081.59219359903,175734.84664505767
2021-06-08 00:00:00+00:00,239436.75447262928,175772.30400101014
2021-06-09 00:00:00+00:00,238696.5039406548,175510.0616021467
2021-06-10 00:00:00+00:00,237913.93005426956,176325.88745094035
2021-06-11 00:00:00+00:00,238927.69307087874,176617.29668066738
2021-06-14 00:00:00+00:00,240056.30909749217,177012.70563877065
2021-06-15 00:00:00+00:00,241251.7787548452,176688.05249429584
2021-06-16 00:00:00+00:00,240629.5660532783,175701.5209159176
2021-06-17 00:00:00+00:00,242338.74397432953,175643.26906858268
2021-06-18 00:00:00+00:00,239148.47128461886,173273.7606380868
2021-06-21 00:00:00+00:00,241504.68878175487,175754.3321061629
2021-06-22 00:00:00+00:00,246684.97159492044,176693.95676627522
2021-06-23 00:00:00+00:00,248412.972822502,176481.02117451924
2021-06-24 00:00:00+00:00,250017.94184995265,177525.00009204118
2021-06-25 00:00:00+00:00,249010.6381647572,178155.62542807678
2021-06-28 00:00:00+00:00,255654.41216917813,178514.7224317201
2021-06-29 00:00:00+00:00,254226.94356698875,178610.7997997729
2021-06-30 00:00:00+00:00,253585.47750986798,178761.14738140084
2021-07-01 00:00:00+00:00,257036.29001712307,179750.86972107974
2021-07-02 00:00:00+00:00,259220.1837267089,181124.80608284552
2021-07-06 00:00:00+00:00,259862.54482077016,180794.86227433375
2021-07-07 00:00:00+00:00,258233.44545309083,181433.81904265433
2021-07-08 00:00:00+00:00,254726.08045295393,179955.50115201483
2021-07-09 00:00:00+00:00,256965.26651119938,181876.51671952102
2021-07-12 00:00:00+00:00,260404.5893744612,182527.95018267108
2021-07-13 00:00:00+00:00,259210.30765977735,181905.75172904492
2021-07-14 00:00:00+00:00,256989.5189700629,182177.15733984867
2021-07-15 00:00:00+00:00,251657.29876265774,181554.9316147584
2021-07-16 00:00:00+00:00,247405.3758893158,180130.91120915808
2021-07-19 00:00:00+00:00,247364.16969513867,177470.71624273402
2021-07-20 00:00:00+00:00,248878.1443600796,180013.95753533053
2021-07-21 00:00:00+00:00,254403.07149639694,181471.3991201953
2021-07-22 00:00:00+00:00,257002.65132042117,181851.3997010775
2021-07-23 00:00:00+00:00,264414.8275583483,183722.33122474918
2021-07-26 00:00:00+00:00,264573.0360946198,184173.3057909727
2021-07-27 00:00:00+00:00,261672.98482467045,183333.94466865377
2021-07-28 00:00:00+00:00,267073.16759803414,183258.75724210773
2021-07-29 00:00:00+00:00,264047.0483994659,184018.81294680032
2021-07-30 00:00:00+00:00,262132.3320090086,183125.15433944218
2021-08-02 00:00:00+00:00,262333.8171148954,182740.92668162324
2021-08-03 00:00:00+00:00,262935.90913553425,184227.58964027985
2021-08-04 00:00:00+00:00,266551.13272811915,183321.39979516403
2021-08-05 00:00:00+00:00,269895.91195137275,184482.40056517383
2021-08-06 00:00:00+00:00,268495.62096797436,184787.21371950998
2021-08-09 00:00:00+00:00,268470.04172763356,184636.8797736141
2021-08-10 00:00:00+00:00,266696.3136447273,184866.5600443325
2021-08-11 00:00:00+00:00,265016.40500770765,185325.90695003717
2021-08-12 00:00:00+00:00,267188.689672802,185881.31758806264
2021-08-13 00:00:00+00:00,268916.5126983864,186219.59282885943
2021-08-16 00:00:00+00:00,269083.9710480785,186658.0770645214
2021-08-17 00:00:00+00:00,263823.7460720615,185434.52919157973
2021-08-18 00:00:00+00:00,260419.21644591654,183404.91865399506
2021-08-19 00:00:00+00:00,263910.180350197,183688.86913828854
2021-08-20 00:00:00+00:00,270676.6506899199,185150.51052862598
2021-08-23 00:00:00+00:00,278493.4645693949,186779.23054382164
2021-08-24 00:00:00+00:00,279075.07584029797,187075.68499440866
2021-08-25 00:00:00+00:00,282136.9899147993,187468.2577202447
2021-08-26 00:00:00+00:00,280076.63056442613,186361.60897820233
2021-08-27 00:00:00+00:00,286288.1729791387,188027.82725654662
2021-08-30 00:00:00+00:00,288942.4771156447,188854.72531976816
2021-08-31 00:00:00+00:00,287414.54991131346,188574.9200980191
2021-09-01 00:00:00+00:00,288673.7500312454,188675.14272861634
2021-09-02 00:00:00+00:00,285484.41203392646,189255.64311362125
2021-09-03 00:00:00+00:00,287932.05914438923,189209.63615367087
2021-09-07 00:00:00+00:00,289024.4652435238,188533.18112220167
2021-09-08 00:00:00+00:00,286767.5384649428,188303.44630855508
2021-09-09 00:00:00+00:00,285030.4074664604,187497.49272976856
2021-09-10 00:00:00+00:00,284046.14648490277,186019.161203397
2021-09-13 00:00:00+00:00,284036.240627157,186495.2118808679
2021-09-14 00:00:00+00:00,285456.7592490807,185488.75849795865
2021-09-15 00:00:00+00:00,288742.3332969437,187038.1049168677
2021-09-16 00:00:00+00:00,287894.86638398934,186741.62319481658
2021-09-17 00:00:00+00:00,282857.5751618534,184922.56199587847
2021-09-20 00:00:00+00:00,276331.4712586294,181839.12754222885
2021-09-21 00:00:00+00:00,277269.6291304484,181667.358225544
2021-09-22 00:00:00+00:00,282303.95610295614,183439.4852347521
2021-09-23 00:00:00+00:00,285583.485193084,185668.3001819143
2021-09-24 00:00:00+00:00,284440.9281444564,185974.09510895837
2021-09-27 00:00:00+00:00,280228.3127021658,185442.08338713765
2021-09-28 00:00:00+00:00,269224.67743260134,181705.06102467346
2021-09-29 00:00:00+00:00,267618.4938414908,182010.89685891368
2021-09-30 00:00:00+00:00,267370.61778561416,179786.32262442025
2021-10-01 00:00:00+00:00,271656.86154004815,181922.89184423684
2021-10-04 00:00:00+00:00,263484.2618509175,179576.82323714189
2021-10-05 00:00:00+00:00,269947.52117653575,181445.34123624003
2021-10-06 00:00:00+00:00,273428.083571238,182199.438126025
2021-10-07 00:00:00+00:00,276721.8423375124,183774.6378929085
2021-10-08 00:00:00+00:00,276013.4243051049,183439.4852347521
2021-10-11 00:00:00+00:00,274644.5662784389,182111.47401854434
2021-10-12 00:00:00+00:00,272492.0314482184,181663.1720558034
2021-10-13 00:00:00+00:00,275489.6673662938,182316.70542168978
2021-10-14 00:00:00+00:00,283404.3498003036,185383.42246784116
2021-10-15 00:00:00+00:00,284510.6374373388,186795.2388932531
2021-10-18 00:00:00+00:00,287984.2779247102,187348.26327816906
2021-10-19 00:00:00+00:00,288880.17719483015,188793.6099687019
2021-10-20 00:00:00+00:00,286825.7328108447,189535.13471353304
2021-10-21 00:00:00+00:00,290495.88667005964,190029.52545061664
2021-10-22 00:00:00+00:00,287237.6429177269,189832.59820829207
2021-10-25 00:00:00+00:00,288738.44560771174,190850.6555991793
2021-10-26 00:00:00+00:00,297314.42047646485,191022.41128013207
2021-10-27 00:00:00+00:00,298754.129592229,190176.1504773938
2021-10-28 00:00:00+00:00,302591.5028070019,192011.12457563897
2021-10-29 00:00:00+00:00,307145.9921694507,192400.7519833513
2021-11-01 00:00:00+00:00,307441.64294361364,192731.7048360351
2021-11-02 00:00:00+00:00,311346.2502407084,193510.9596514598
2021-11-03 00:00:00+00:00,312605.31229030946,194692.3731123545
2021-11-04 00:00:00+00:00,327067.83210773696,195609.85334361103
2021-11-05 00:00:00+00:00,327175.1865917453,196288.54463513714
2021-11-08 00:00:00+00:00,331701.7256053487,196456.1141463493
2021-11-09 00:00:00+00:00,330722.8764448035,195806.7805859356
2021-11-10 00:00:00+00:00,322175.1982449986,194231.55354758794
2021-11-11 00:00:00+00:00,326035.84613447834,194294.34609369683
2021-11-12 00:00:00+00:00,329554.6291250255,195760.65090439675
2021-11-15 00:00:00+00:00,327835.4650820739,195827.68416317445
2021-11-16 00:00:00+00:00,329179.82728136214,196602.7391731265
2021-11-17 00:00:00+00:00,325983.8099992275,196125.1749293976
2021-11-18 00:00:00+00:00,336745.7640590825,196791.26680450575
2021-11-19 00:00:00+00:00,341403.93248194084,196439.36946738695
2021-11-22 00:00:00+00:00,334665.96392332244,195886.34508247094
2021-11-23 00:00:00+00:00,332821.82266854635,196146.0921423685
2021-11-24 00:00:00+00:00,337350.8142638718,196669.7724319042
2021-11-26 00:00:00+00:00,326608.69267903507,192283.41650902625
2021-11-29 00:00:00+00:00,336060.0850331467,194642.11180400327
2021-11-30 00:00:00+00:00,328535.65594964946,190854.81449745578
2021-12-01 00:00:00+00:00,323940.01450395986,188734.93541367335
2021-12-02 00:00:00+00:00,329308.7900284323,191625.68333766723
2021-12-03 00:00:00+00:00,320947.59269312886,189958.27875063423
2021-12-06 00:00:00+00:00,322082.3069173437,192208.01091076736
2021-12-07 00:00:00+00:00,337153.3306343748,196183.83584869409
2021-12-08 00:00:00+00:00,337742.0711485572,196703.30269702506
2021-12-09 00:00:00+00:00,332048.77452703094,195375.26420935322
2021-12-10 00:00:00+00:00,337328.7586089169,197214.43811307102
2021-12-13 00:00:00+00:00,326676.5750171313,195467.41448657447
2021-12-14 00:00:00+00:00,322677.32508456736,194122.59041274406
2021-12-15 00:00:00+00:00,335505.2306831263,197155.76355804247
2021-12-16 00:00:00+00:00,323477.16290808236,195417.15317822323
2021-12-17 00:00:00+00:00,319341.1461763701,193337.3358752156
2021-12-20 00:00:00+00:00,317396.17213176156,191281.5174606231
2021-12-21 00:00:00+00:00,325137.1328970214,194678.46466565935
2021-12-22 00:00:00+00:00,329560.06513697363,196625.00632357073
2021-12-23 00:00:00+00:00,331100.576614153,197848.43147492397
2021-12-27 00:00:00+00:00,339403.38581152435,200648.40633063405
2021-12-28 00:00:00+00:00,337206.32634707546,200484.43665268412
2021-12-29 00:00:00+00:00,336660.68958249956,200740.8838654246
2021-12-30 00:00:00+00:00,334123.808787546,200185.95047802103
2021-12-31 00:00:00+00:00,332559.7716082249,199681.44202775336
2022-01-03 00:00:00+00:00,338035.37882049265,200837.60211288396
2022-01-04 00:00:00+00:00,330953.65768476215,200770.3234109293
2022-01-05 00:00:00+00:00,321363.4488491969,196915.09288728854
2022-01-06 00:00:00+00:00,317262.095855857,196730.11054624335
2022-01-07 00:00:00+00:00,312257.7377071887,195952.3556613446
2022-01-10 00:00:00+00:00,313647.04227219854,195708.50786502208
2022-01-11 00:00:00+00:00,320563.2661187551,197491.07984498356
2022-01-12 00:00:00+00:00,321990.2951089778,198024.98693355976
2022-01-13 00:00:00+00:00,314429.82083243196,195296.46331381288
2022-01-14 00:00:00+00:00,318071.3506480983,195376.35506791752
2022-01-18 00:00:00+00:00,314014.08368763514,191916.32896639925
2022-01-19 00:00:00+00:00,311072.4442735176,189923.5758125567
2022-01-20 00:00:00+00:00,307767.171325912,187821.47772337272
2022-01-21 00:00:00+00:00,302641.92741916236,184134.38941169044
2022-01-24 00:00:00+00:00,300315.656558637,184916.38500925797
2022-01-25 00:00:00+00:00,300990.2267041284,182658.7441245335
2022-01-26 00:00:00+00:00,300219.54413791274,182200.4744416611
2022-01-27 00:00:00+00:00,301934.3659366777,181300.8024764671
2022-01-28 00:00:00+00:00,309964.9224676776,185803.47119376608
2022-01-31 00:00:00+00:00,315034.2255032326,189149.96619020237
2022-02-01 00:00:00+00:00,320704.39249631914,190428.07062709233
2022-02-02 00:00:00+00:00,323680.842510635,192277.89403754435
2022-02-03 00:00:00+00:00,322600.3515861825,187758.4260983548
2022-02-04 00:00:00+00:00,323561.60834975675,188641.3261131223
2022-02-07 00:00:00+00:00,324501.1185965028,188035.87233845852
2022-02-08 00:00:00+00:00,325808.6807429015,189583.0097687748
2022-02-09 00:00:00+00:00,327247.14676877763,192357.78579164902
2022-02-10 00:00:00+00:00,321093.3169359418,188901.9458598713
2022-02-11 00:00:00+00:00,319657.67994620086,185177.03202747108
2022-02-14 00:00:00+00:00,317341.9569090576,184571.64643146755
2022-02-15 00:00:00+00:00,319349.9619814244,187548.2176530096
2022-02-16 00:00:00+00:00,320081.99194521253,187758.4260983548
2022-02-17 00:00:00+00:00,315441.05937985465,183747.63914344148
2022-02-18 00:00:00+00:00,312722.7181577155,182557.86697879765
2022-02-22 00:00:00+00:00,308514.2294760296,180598.67136154012
2022-02-23 00:00:00+00:00,305578.30475837656,177395.13337995845
2022-02-24 00:00:00+00:00,305156.9192187676,180064.7642729639
2022-02-25 00:00:00+00:00,313642.0262621247,184037.69843569517
2022-02-28 00:00:00+00:00,314600.6387012333,183566.82933640483
2022-03-01 00:00:00+00:00,314438.91617698164,180771.09519336355
2022-03-02 00:00:00+00:00,320404.4207162649,184096.5911624366
2022-03-03 00:00:00+00:00,321140.55577915866,183180.06543242384
2022-03-04 00:00:00+00:00,325924.2961967679,181691.80709311692
2022-03-07 00:00:00+00:00,324873.75578748435,176335.65063509103
2022-03-08 00:00:00+00:00,321628.86487876583,174998.72165011993
2022-03-09 00:00:00+00:00,322057.1746823153,179690.59978540085
2022-03-10 00:00:00+00:00,323491.6487046935,178879.21918525684
2022-03-11 00:00:00+00:00,318750.44212092,176604.72453571355
2022-03-14 00:00:00+00:00,313389.0526634801,175314.0343181377
2022-03-15 00:00:00+00:00,312759.1100816088,179169.26484177847
2022-03-16 00:00:00+00:00,315537.17552029435,183142.22627597387
2022-03-17 00:00:00+00:00,320782.91878414253,185433.4928759436
2022-03-18 00:00:00+00:00,322489.36612077913,187464.5078939298
2022-03-21 00:00:00+00:00,328406.85897604044,187409.6786153405
2022-03-22 00:00:00+00:00,329703.13243389496,189602.63158720057
2022-03-23 00:00:00+00:00,331901.0351279166,187160.88104828235
2022-03-24 00:00:00+00:00,336983.32976969203,189982.22309612113
2022-03-25 00:00:00+00:00,339758.7676944968,190910.02557654263
2022-03-28 00:00:00+00:00,337174.7693375816,192267.96722460902
2022-03-29 00:00:00+00:00,338269.0787444095,194646.44796679643
2022-03-30 00:00:00+00:00,341654.93885498727,193444.58090782067
2022-03-31 00:00:00+00:00,335651.59439021535,190467.1779066233
2022-04-01 00:00:00+00:00,336763.6624272099,191006.9756314469
2022-04-04 00:00:00+00:00,338880.6971698202,192643.2771136646
2022-04-05 00:00:00+00:00,337872.96776744624,190209.89891422755
2022-04-06 00:00:00+00:00,340159.75353858666,188307.95973586495
2022-04-07 00:00:00+00:00,343401.4690249474,189256.843058042
2022-04-08 00:00:00+00:00,346512.85853194323,188750.78013432014
2022-04-11 00:00:00+00:00,337822.2081401857,185524.60683752876
2022-04-12 00:00:00+00:00,339943.22031236585,184837.16140602398
2022-04-13 00:00:00+00:00,345191.9331141407,186954.1906218071
2022-04-14 00:00:00+00:00,345979.4073130441,184626.28480980813
2022-04-18 00:00:00+00:00,345892.7086641729,184702.20856588506
2022-04-19 00:00:00+00:00,346918.96173644334,187683.81137255506
2022-04-20 00:00:00+00:00,350412.1600838355,187544.61781974733
2022-04-21 00:00:00+00:00,347522.4857472956,184740.19771538765
2022-04-22 00:00:00+00:00,339266.0970496502,179671.07341709945
2022-04-25 00:00:00+00:00,336247.04116460145,180712.72062444018
2022-04-26 00:00:00+00:00,332834.2758857182,175479.1493975802
2022-04-27 00:00:00+00:00,335204.10065110313,175972.53109049177
2022-04-28 00:00:00+00:00,342341.10136259353,180417.53429693414
2022-04-29 00:00:00+00:00,333983.8554151757,173750.07039446672
2022-05-02 00:00:00+00:00,333207.8987331855,174795.95831447624
2022-05-03 00:00:00+00:00,335638.0326553329,175597.19392997207
2022-05-04 00:00:00+00:00,343512.9801912283,180944.66442667952
2022-05-05 00:00:00+00:00,337888.0364714306,174513.38503912024
2022-05-06 00:00:00+00:00,338363.8803540299,173471.73783177952
2022-05-09 00:00:00+00:00,327617.8966440235,167917.617815793
2022-05-10 00:00:00+00:00,327098.7336092052,168305.60893565885
2022-05-11 00:00:00+00:00,326815.19325495436,165631.88732303717
2022-05-12 00:00:00+00:00,327409.48386084195,165458.9726048598
2022-05-13 00:00:00+00:00,332946.19684189087,169414.76665239915
2022-05-16 00:00:00+00:00,337130.9322891136,168727.3348566264
2022-05-17 00:00:00+00:00,320836.2453640442,172198.09227927125
2022-05-18 00:00:00+00:00,309073.23414344643,165256.52289105338
2022-05-19 00:00:00+00:00,312249.8452007939,164244.43795080582
2022-05-20 00:00:00+00:00,315825.0038774788,164316.134629946
2022-05-23 00:00:00+00:00,321381.1090320987,167390.4740503156
2022-05-24 00:00:00+00:00,324041.8379379538,166112.64232806672
2022-05-25 00:00:00+00:00,327475.7212910877,167580.2288975797
2022-05-26 00:00:00+00:00,329407.38989145326,170928.75561809205
2022-05-27 00:00:00+00:00,332626.94518093363,175124.87944308398
2022-05-31 00:00:00+00:00,326534.2670753686,174142.26131980523
2022-06-01 00:00:00+00:00,328314.95960210456,172733.71747008627
2022-06-02 00:00:00+00:00,327902.2711043199,176023.16056360843
2022-06-03 00:00:00+00:00,328088.1935313921,173134.32164210212
2022-06-06 00:00:00+00:00,329183.4243543058,173661.47904331158
2022-06-07 00:00:00+00:00,339112.0845615528,175327.28824969425
2022-06-08 00:00:00+00:00,339983.0181880905,173421.08108719872
2022-06-09 00:00:00+00:00,334827.2749712165,169296.7084842752
2022-06-10 00:00:00+00:00,330128.5398062936,164387.8040376221
2022-06-13 00:00:00+00:00,317483.660668018,158146.27949732693
2022-06-14 00:00:00+00:00,315167.66158694745,157669.75156923413
2022-06-15 00:00:00+00:00,314075.6648808364,159917.53381968354
2022-06-16 00:00:00+00:00,303260.3090317089,154624.90623729746
2022-06-17 00:00:00+00:00,285762.0107490291,154958.2453430907
2022-06-21 00:00:00+00:00,303559.0696520891,158859.0737547202
2022-06-22 00:00:00+00:00,291539.4304146483,158571.10072947075
2022-06-23 00:00:00+00:00,282740.39126280654,160125.50600497186
2022-06-24 00:00:00+00:00,287164.15474268363,165216.50201747473
2022-06-27 00:00:00+00:00,293592.21420969145,164585.42670228137
2022-06-28 00:00:00+00:00,298493.21542011574,161222.4870129879
2022-06-29 00:00:00+00:00,294985.2940435879,161091.16127757536
2022-06-30 00:00:00+00:00,290269.94219335873,159782.43098649202
2022-07-01 00:00:00+00:00,294522.4837371779,161472.37543861035
2022-07-05 00:00:00+00:00,286453.03855602525,161777.29767880298
2022-07-06 00:00:00+00:00,286741.4630603186,162323.69509794068
2022-07-07 00:00:00+00:00,290955.39023598825,164754.86430878498
2022-07-08 00:00:00+00:00,292400.7134505822,164619.29786070363
2022-07-11 00:00:00+00:00,291183.0026455776,162738.78041739794
2022-07-12 00:00:00+00:00,288531.5044358966,161298.71075517003
2022-07-13 00:00:00+00:00,285400.6240176903,160451.61817277645
2022-07-14 00:00:00+00:00,282843.3780085582,160061.9634936
2022-07-15 00:00:00+00:00,292913.94283440406,163119.94003550473
2022-07-18 00:00:00+00:00,290060.409331229,161773.08423759826
2022-07-19 00:00:00+00:00,297928.7341299852,166144.11359764746
2022-07-20 00:00:00+00:00,290116.3344925457,167202.91455591217
2022-07-21 00:00:00+00:00,291787.21810657525,168905.58114603692
2022-07-22 00:00:00+00:00,291200.49996378686,167338.4537325294
2022-07-25 00:00:00+00:00,295557.6459319959,167541.76249745523
2022-07-26 00:00:00+00:00,294705.0019246205,165559.59067168663
2022-07-27 00:00:00+00:00,300722.7819422307,169858.55518783018
2022-07-28 00:00:00+00:00,303548.40909423976,171988.98832822245
2022-07-29 00:00:00+00:00,311753.8350560613,174496.38128124885
2022-08-01 00:00:00+00:00,305823.25696518476,173979.68248652483
2022-08-02 00:00:00+00:00,305179.0196993205,172831.8401979472
2022-08-03 00:00:00+00:00,301693.1129504637,175538.30120323063
2022-08-04 00:00:00+00:00,293500.3220763004,175419.69760582453
2022-08-05 00:00:00+00:00,295922.5882043036,175123.21588377337
2022-08-08 00:00:00+00:00,297215.2208539167,174919.90711884754
2022-08-09 00:00:00+00:00,300150.7837638443,174225.31656374643
2022-08-10 00:00:00+00:00,301721.46719417255,177884.76524655518
2022-08-11 00:00:00+00:00,304824.0959859259,177884.76524655518
2022-08-12 00:00:00+00:00,309184.4946879199,180896.1484920312
2022-08-15 00:00:00+00:00,306562.6406492616,181641.55942049774
2022-08-16 00:00:00+00:00,305538.2188430458,181997.37021271605
2022-08-17 00:00:00+00:00,306462.53446964326,180705.56186511178
2022-08-18 00:00:00+00:00,310169.0944547831,181230.76935663752
2022-08-19 00:00:00+00:00,310533.7744844362,178795.38670458854
2022-08-22 00:00:00+00:00,307339.4472865309,175072.42278187207
2022-08-23 00:00:00+00:00,309851.4347779091,174648.8560370772
2022-08-24 00:00:00+00:00,310793.9328694437,175207.92105129312
2022-08-25 00:00:00+00:00,313831.0690647626,177681.44284589728
2022-08-26 00:00:00+00:00,306288.18885378935,171667.08960162255
2022-08-29 00:00:00+00:00,310302.0415858298,170532.0103582475
2022-08-30 00:00:00+00:00,298484.74927270797,168659.9197973512
2022-08-31 00:00:00+00:00,296251.51268773945,167376.57923935252
2022-09-01 00:00:00+00:00,290916.6881736526,167901.78673087823
2022-09-02 00:00:00+00:00,296251.51268773945,166131.377823909
2022-09-06 00:00:00+00:00,295320.6299256059,165504.54322138443
2022-09-07 00:00:00+00:00,295211.8429588764,168477.8145957694
2022-09-08 00:00:00+00:00,298075.887963803,169579.0226807222
2022-09-09 00:00:00+00:00,300102.78279995604,172213.48702076028
2022-09-12 00:00:00+00:00,303809.3771622984,174064.38765404458
2022-09-13 00:00:00+00:00,293612.345684073,166495.60186280461
2022-09-14 00:00:00+00:00,296557.06824758986,167130.91789066678
2022-09-15 00:00:00+00:00,294391.09390159044,165233.4239609538
2022-09-16 00:00:00+00:00,290252.0760621743,163972.89598268154
2022-09-19 00:00:00+00:00,291587.84129467426,165244.5234468458
2022-09-20 00:00:00+00:00,288750.2631190595,163347.73857519962
2022-09-21 00:00:00+00:00,282354.7615027605,160498.32055506157
2022-09-22 00:00:00+00:00,281986.4671928369,159150.18299834203
2022-09-23 00:00:00+00:00,273478.72311105934,156483.6337807808
2022-09-26 00:00:00+00:00,271737.7694902358,154935.58275641687
2022-09-27 00:00:00+00:00,273359.2453826398,154540.07834818924
2022-09-28 00:00:00+00:00,274706.8068036588,157580.8602319738
2022-09-29 00:00:00+00:00,268766.77952889877,154289.15360693066
2022-09-30 00:00:00+00:00,263742.0692873042,151903.29593370197
2022-10-03 00:00:00+00:00,270144.73722412006,155913.7283595819
2022-10-04 00:00:00+00:00,275043.4168688076,160745.00458365132
2022-10-05 00:00:00+00:00,274717.51534232544,160370.73101023183
2022-10-06 00:00:00+00:00,271985.9714255178,158716.38945450663
2022-10-07 00:00:00+00:00,262996.9020516667,154289.15360693066
2022-10-10 00:00:00+00:00,261785.84169893913,153111.10817185332
2022-10-11 00:00:00+00:00,264065.7917121389,152141.45762975796
2022-10-12 00:00:00+00:00,263469.5199366168,151639.59451150877
2022-10-13 00:00:00+00:00,269032.31584005116,155641.60005497927
2022-10-14 00:00:00+00:00,265956.73226010567,152094.70070454464
2022-10-17 00:00:00+00:00,269397.69553529663,156003.069676
2022-10-18 00:00:00+00:00,271477.25323077803,157836.0529573653
2022-10-19 00:00:00+00:00,270602.4005220984,156717.52749270387
2022-10-20 00:00:00+00:00,271084.3258503758,155403.42472319122
2022-10-21 00:00:00+00:00,277162.0634569415,159179.94980141602
2022-10-24 00:00:00+00:00,281857.75901555363,161127.7732181405
2022-10-25 00:00:00+00:00,281054.3868316655,163700.7131351507
2022-10-26 00:00:00+00:00,283394.15610183217,162467.38844232625
2022-10-27 00:00:00+00:00,283240.60691235797,161599.78771892338
2022-10-28 00:00:00+00:00,288847.2675124773,165444.40964302607
2022-10-31 00:00:00+00:00,289502.82336770714,164249.33317861322
2022-11-01 00:00:00+00:00,290873.12857830076,163530.5937420444
2022-11-02 00:00:00+00:00,287344.4165680314,159426.60655854168
2022-11-03 00:00:00+00:00,288787.46803614416,157785.00077655495
2022-11-04 00:00:00+00:00,292665.96112978575,160056.0319501565
2022-11-07 00:00:00+00:00,295348.30618259555,161587.03830945285
2022-11-08 00:00:00+00:00,295949.7229357036,162458.89338125658
2022-11-09 00:00:00+00:00,287954.15548731014,159111.90749846632
2022-11-10 00:00:00+00:00,295339.7575418741,167855.72522799968
2022-11-11 00:00:00+00:00,298648.0516987006,169480.34088784707
2022-11-14 00:00:00+00:00,295002.6562979577,168038.6213020406
2022-11-15 00:00:00+00:00,301193.2201108483,169471.83219104534
2022-11-16 00:00:00+00:00,300982.140976967,168178.98752780497
2022-11-17 00:00:00+00:00,300337.9180363174,167664.38863581727
2022-11-18 00:00:00+00:00,301978.5903338646,168425.64428493063
2022-11-21 00:00:00+00:00,301045.54599288193,167813.2226511872
2022-11-22 00:00:00+00:00,305781.8698609934,170071.46350812205
2022-11-23 00:00:00+00:00,306840.80483338056,171143.191140374
2022-11-25 00:00:00+00:00,307109.0295131249,171104.92927623034
2022-11-28 00:00:00+00:00,302533.12127814867,168374.5784683882
2022-11-29 00:00:00+00:00,304499.89995293756,168085.40549871803
2022-11-30 00:00:00+00:00,306057.3164202649,173380.18752676866
2022-12-01 00:00:00+00:00,304749.54161269986,173252.61161767098
2022-12-02 00:00:00+00:00,302987.13925710565,173052.73905722276
2022-12-05 00:00:00+00:00,296370.4928879793,169939.66052208762
2022-12-06 00:00:00+00:00,292657.5978480234,167489.987622846
2022-12-07 00:00:00+00:00,291877.5753037519,167205.0690015767
2022-12-08 00:00:00+00:00,293776.93739498354,168514.94469415257
2022-12-09 00:00:00+00:00,290155.8248565973,167256.08027519088
2022-12-12 00:00:00+00:00,295841.07330564683,169667.49131028887
2022-12-13 00:00:00+00:00,296490.30045587325,170951.8272767275
2022-12-14 00:00:00+00:00,294741.86649287265,169858.81426673918
2022-12-15 00:00:00+00:00,290479.88790032075,165703.81580962226
2022-12-16 00:00:00+00:00,287448.40477236256,163747.48369609608
2022-12-19 00:00:00+00:00,288481.7267061254,162358.97073676452
2022-12-20 00:00:00+00:00,291180.02395471075,162581.09681192494
2022-12-21 00:00:00+00:00,294287.9006458818,165012.12966544868
